company,ticker,year,quarter,filename,filepath
Alphabet,GOOGL,2019,1,2019_Q1_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2019_Q1_googl_processed.txt
Alphabet,GOOGL,2019,2,2019_Q2_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2019_Q2_googl_processed.txt
Alphabet,GOOGL,2019,3,2019_Q3_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2019_Q3_googl_processed.txt
Alphabet,GOOGL,2019,4,2019_Q4_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2019_Q4_googl_processed.txt
Alphabet,GOOGL,2020,1,2020_Q1_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2020_Q1_googl_processed.txt
Alphabet,GOOGL,2020,2,2020_Q2_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2020_Q2_googl_processed.txt
Alphabet,GOOGL,2020,3,2020_Q3_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2020_Q3_googl_processed.txt
Alphabet,GOOGL,2020,4,2020_Q4_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2020_Q4_googl_processed.txt
Alphabet,GOOGL,2021,1,2021_Q1_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2021_Q1_googl_processed.txt
Alphabet,GOOGL,2021,2,2021_Q2_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2021_Q2_googl_processed.txt
Alphabet,GOOGL,2021,3,2021_Q3_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2021_Q3_googl_processed.txt
Alphabet,GOOGL,2021,4,2021_Q4_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2021_Q4_googl_processed.txt
Alphabet,GOOGL,2022,1,2022_Q1_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2022_Q1_googl_processed.txt
Alphabet,GOOGL,2022,2,2022_Q2_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2022_Q2_googl_processed.txt
Alphabet,GOOGL,2022,3,2022_Q3_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2022_Q3_googl_processed.txt
Alphabet,GOOGL,2022,4,2022_Q4_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2022_Q4_googl_processed.txt
Alphabet,GOOGL,2023,1,2023_Q1_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2023_Q1_googl_processed.txt
Alphabet,GOOGL,2023,2,2023_Q2_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2023_Q2_googl_processed.txt
Alphabet,GOOGL,2023,3,2023_Q3_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2023_Q3_googl_processed.txt
Alphabet,GOOGL,2023,4,2023_Q4_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2023_Q4_googl_processed.txt
Alphabet,GOOGL,2024,1,2024_Q1_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2024_Q1_googl_processed.txt
Alphabet,GOOGL,2024,2,2024_Q2_googl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Alphabet/2024_Q2_googl_processed.txt
Amadeus,AMS,2018,1,2018_Q1_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2018_Q1_ams_processed.txt
Amadeus,AMS,2018,3,2018_Q3_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2018_Q3_ams_processed.txt
Amadeus,AMS,2018,4,2018_Q4_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2018_Q4_ams_processed.txt
Amadeus,AMS,2019,1,2019_Q1_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2019_Q1_ams_processed.txt
Amadeus,AMS,2019,3,2019_Q3_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2019_Q3_ams_processed.txt
Amadeus,AMS,2019,4,2019_Q4_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2019_Q4_ams_processed.txt
Amadeus,AMS,2020,1,2020_Q1_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2020_Q1_ams_processed.txt
Amadeus,AMS,2020,3,2020_Q3_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2020_Q3_ams_processed.txt
Amadeus,AMS,2021,1,2021_Q1_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2021_Q1_ams_processed.txt
Amadeus,AMS,2021,2,2021_Q2_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2021_Q2_ams_processed.txt
Amadeus,AMS,2021,3,2021_Q3_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2021_Q3_ams_processed.txt
Amadeus,AMS,2022,1,2022_Q1_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2022_Q1_ams_processed.txt
Amadeus,AMS,2022,2,2022_Q2_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2022_Q2_ams_processed.txt
Amadeus,AMS,2022,3,2022_Q3_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2022_Q3_ams_processed.txt
Amadeus,AMS,2022,4,2022_Q4_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2022_Q4_ams_processed.txt
Amadeus,AMS,2023,1,2023_Q1_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2023_Q1_ams_processed.txt
Amadeus,AMS,2023,2,2023_Q2_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2023_Q2_ams_processed.txt
Amadeus,AMS,2023,3,2023_Q3_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2023_Q3_ams_processed.txt
Amadeus,AMS,2023,4,2023_Q4_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2023_Q4_ams_processed.txt
Amadeus,AMS,2024,1,2024_Q1_ams_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amadeus/2024_Q1_ams_processed.txt
Amazon,AMZN,2017,4,2017_Q4_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2017_Q4_amzn_processed.txt
Amazon,AMZN,2018,1,2018_Q1_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2018_Q1_amzn_processed.txt
Amazon,AMZN,2018,2,2018_Q2_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2018_Q2_amzn_processed.txt
Amazon,AMZN,2018,3,2018_Q3_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2018_Q3_amzn_processed.txt
Amazon,AMZN,2018,4,2018_Q4_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2018_Q4_amzn_processed.txt
Amazon,AMZN,2019,1,2019_Q1_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2019_Q1_amzn_processed.txt
Amazon,AMZN,2019,2,2019_Q2_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2019_Q2_amzn_processed.txt
Amazon,AMZN,2019,3,2019_Q3_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2019_Q3_amzn_processed.txt
Amazon,AMZN,2019,4,2019_Q4_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2019_Q4_amzn_processed.txt
Amazon,AMZN,2020,1,2020_Q1_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2020_Q1_amzn_processed.txt
Amazon,AMZN,2020,2,2020_Q2_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2020_Q2_amzn_processed.txt
Amazon,AMZN,2020,3,2020_Q3_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2020_Q3_amzn_processed.txt
Amazon,AMZN,2020,4,2020_Q4_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2020_Q4_amzn_processed.txt
Amazon,AMZN,2021,1,2021_Q1_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2021_Q1_amzn_processed.txt
Amazon,AMZN,2021,2,2021_Q2_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2021_Q2_amzn_processed.txt
Amazon,AMZN,2021,3,2021_Q3_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2021_Q3_amzn_processed.txt
Amazon,AMZN,2021,4,2021_Q4_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2021_Q4_amzn_processed.txt
Amazon,AMZN,2022,1,2022_Q1_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2022_Q1_amzn_processed.txt
Amazon,AMZN,2022,2,2022_Q2_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2022_Q2_amzn_processed.txt
Amazon,AMZN,2022,3,2022_Q3_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2022_Q3_amzn_processed.txt
Amazon,AMZN,2022,4,2022_Q4_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2022_Q4_amzn_processed.txt
Amazon,AMZN,2023,1,2023_Q1_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2023_Q1_amzn_processed.txt
Amazon,AMZN,2023,2,2023_Q2_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2023_Q2_amzn_processed.txt
Amazon,AMZN,2023,3,2023_Q3_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2023_Q3_amzn_processed.txt
Amazon,AMZN,2023,4,2023_Q4_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2023_Q4_amzn_processed.txt
Amazon,AMZN,2024,1,2024_Q1_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2024_Q1_amzn_processed.txt
Amazon,AMZN,2024,2,2024_Q2_amzn_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Amazon/2024_Q2_amzn_processed.txt
Apple,AAPL,2018,1,2018_Q1_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2018_Q1_aapl_processed.txt
Apple,AAPL,2018,2,2018_Q2_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2018_Q2_aapl_processed.txt
Apple,AAPL,2018,3,2018_Q3_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2018_Q3_aapl_processed.txt
Apple,AAPL,2018,4,2018_Q4_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2018_Q4_aapl_processed.txt
Apple,AAPL,2019,1,2019_Q1_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2019_Q1_aapl_processed.txt
Apple,AAPL,2019,2,2019_Q2_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2019_Q2_aapl_processed.txt
Apple,AAPL,2019,3,2019_Q3_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2019_Q3_aapl_processed.txt
Apple,AAPL,2019,4,2019_Q4_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2019_Q4_aapl_processed.txt
Apple,AAPL,2020,1,2020_Q1_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2020_Q1_aapl_processed.txt
Apple,AAPL,2020,2,2020_Q2_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2020_Q2_aapl_processed.txt
Apple,AAPL,2020,3,2020_Q3_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2020_Q3_aapl_processed.txt
Apple,AAPL,2020,4,2020_Q4_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2020_Q4_aapl_processed.txt
Apple,AAPL,2021,1,2021_Q1_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2021_Q1_aapl_processed.txt
Apple,AAPL,2021,2,2021_Q2_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2021_Q2_aapl_processed.txt
Apple,AAPL,2021,3,2021_Q3_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2021_Q3_aapl_processed.txt
Apple,AAPL,2021,4,2021_Q4_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2021_Q4_aapl_processed.txt
Apple,AAPL,2022,1,2022_Q1_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2022_Q1_aapl_processed.txt
Apple,AAPL,2022,2,2022_Q2_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2022_Q2_aapl_processed.txt
Apple,AAPL,2022,3,2022_Q3_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2022_Q3_aapl_processed.txt
Apple,AAPL,2022,4,2022_Q4_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2022_Q4_aapl_processed.txt
Apple,AAPL,2023,1,2023_Q1_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2023_Q1_aapl_processed.txt
Apple,AAPL,2023,2,2023_Q2_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2023_Q2_aapl_processed.txt
Apple,AAPL,2023,3,2023_Q3_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2023_Q3_aapl_processed.txt
Apple,AAPL,2023,4,2023_Q4_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2023_Q4_aapl_processed.txt
Apple,AAPL,2024,1,2024_Q1_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2024_Q1_aapl_processed.txt
Apple,AAPL,2024,2,2024_Q2_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2024_Q2_aapl_processed.txt
Apple,AAPL,2024,3,2024_Q3_aapl_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/Apple/2024_Q3_aapl_processed.txt
BAM,BAM,2017,4,2017_Q4_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2017_Q4_bam_processed.txt
BAM,BAM,2018,1,2018_Q1_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2018_Q1_bam_processed.txt
BAM,BAM,2018,2,2018_Q2_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2018_Q2_bam_processed.txt
BAM,BAM,2018,3,2018_Q3_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2018_Q3_bam_processed.txt
BAM,BAM,2018,4,2018_Q4_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2018_Q4_bam_processed.txt
BAM,BAM,2019,1,2019_Q1_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2019_Q1_bam_processed.txt
BAM,BAM,2019,2,2019_Q2_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2019_Q2_bam_processed.txt
BAM,BAM,2019,3,2019_Q3_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2019_Q3_bam_processed.txt
BAM,BAM,2019,4,2019_Q4_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2019_Q4_bam_processed.txt
BAM,BAM,2020,1,2020_Q1_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2020_Q1_bam_processed.txt
BAM,BAM,2020,2,2020_Q2_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2020_Q2_bam_processed.txt
BAM,BAM,2020,3,2020_Q3_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2020_Q3_bam_processed.txt
BAM,BAM,2020,4,2020_Q4_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2020_Q4_bam_processed.txt
BAM,BAM,2021,1,2021_Q1_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2021_Q1_bam_processed.txt
BAM,BAM,2021,2,2021_Q2_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2021_Q2_bam_processed.txt
BAM,BAM,2021,3,2021_Q3_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2021_Q3_bam_processed.txt
BAM,BAM,2021,4,2021_Q4_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2021_Q4_bam_processed.txt
BAM,BAM,2022,1,2022_Q1_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2022_Q1_bam_processed.txt
BAM,BAM,2022,2,2022_Q2_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2022_Q2_bam_processed.txt
BAM,BAM,2022,3,2022_Q3_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2022_Q3_bam_processed.txt
BAM,BAM,2022,4,2022_Q4_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2022_Q4_bam_processed.txt
BAM,BAM,2023,1,2023_Q1_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2023_Q1_bam_processed.txt
BAM,BAM,2023,2,2023_Q2_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2023_Q2_bam_processed.txt
BAM,BAM,2023,3,2023_Q3_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2023_Q3_bam_processed.txt
BAM,BAM,2023,4,2023_Q4_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2023_Q4_bam_processed.txt
BAM,BAM,2024,1,2024_Q1_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2024_Q1_bam_processed.txt
BAM,BAM,2024,2,2024_Q2_bam_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BAM/2024_Q2_bam_processed.txt
BBVA,BBVA,2017,4,2017_Q4_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2017_Q4_bbva_processed.txt
BBVA,BBVA,2018,1,2018_Q1_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2018_Q1_bbva_processed.txt
BBVA,BBVA,2018,2,2018_Q2_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2018_Q2_bbva_processed.txt
BBVA,BBVA,2018,3,2018_Q3_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2018_Q3_bbva_processed.txt
BBVA,BBVA,2018,4,2018_Q4_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2018_Q4_bbva_processed.txt
BBVA,BBVA,2019,1,2019_Q1_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2019_Q1_bbva_processed.txt
BBVA,BBVA,2019,2,2019_Q2_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2019_Q2_bbva_processed.txt
BBVA,BBVA,2019,3,2019_Q3_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2019_Q3_bbva_processed.txt
BBVA,BBVA,2019,4,2019_Q4_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2019_Q4_bbva_processed.txt
BBVA,BBVA,2020,1,2020_Q1_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2020_Q1_bbva_processed.txt
BBVA,BBVA,2020,2,2020_Q2_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2020_Q2_bbva_processed.txt
BBVA,BBVA,2020,3,2020_Q3_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2020_Q3_bbva_processed.txt
BBVA,BBVA,2020,4,2020_Q4_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2020_Q4_bbva_processed.txt
BBVA,BBVA,2021,1,2021_Q1_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2021_Q1_bbva_processed.txt
BBVA,BBVA,2021,2,2021_Q2_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2021_Q2_bbva_processed.txt
BBVA,BBVA,2021,3,2021_Q3_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2021_Q3_bbva_processed.txt
BBVA,BBVA,2022,1,2022_Q1_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2022_Q1_bbva_processed.txt
BBVA,BBVA,2022,2,2022_Q2_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2022_Q2_bbva_processed.txt
BBVA,BBVA,2022,3,2022_Q3_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2022_Q3_bbva_processed.txt
BBVA,BBVA,2022,4,2022_Q4_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2022_Q4_bbva_processed.txt
BBVA,BBVA,2023,1,2023_Q1_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2023_Q1_bbva_processed.txt
BBVA,BBVA,2023,2,2023_Q2_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2023_Q2_bbva_processed.txt
BBVA,BBVA,2023,3,2023_Q3_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2023_Q3_bbva_processed.txt
BBVA,BBVA,2023,4,2023_Q4_bbva_processed.txt,/scratch/sd5957/finverify_2/data/raw/earnings_calls/cleaned_ECTs_dataset/BBVA/2023_Q4_bbva_processed.txt
